,Date,Close,Percent_Change
0,2020-01-02,324.8699951171875,
1,2020-01-03,322.4100036621094,-0.007572233484322677
2,2020-01-06,323.6400146484375,0.0038150521769082513
3,2020-01-07,322.7300109863281,-0.0028117773480448305
4,2020-01-08,324.45001220703125,0.005329536027487647
5,2020-01-09,326.6499938964844,0.006780649119067839
6,2020-01-10,325.7099914550781,-0.002877705369570993
7,2020-01-13,327.95001220703125,0.006877347366428754
8,2020-01-14,327.45001220703125,-0.0015246225991427664
9,2020-01-15,328.19000244140625,0.0022598570981489097
10,2020-01-16,330.9200134277344,0.008318385587676502
11,2020-01-17,331.95001220703125,0.0031125309364881115
12,2020-01-21,331.29998779296875,-0.001958199699227836
13,2020-01-22,331.3399963378906,0.00012076228915192111
14,2020-01-23,331.7200012207031,0.0011468729613461903
15,2020-01-24,328.7699890136719,-0.008893079091328304
16,2020-01-27,323.5,-0.016029410194896898
17,2020-01-28,326.8900146484375,0.010479179747874712
18,2020-01-29,326.6199951171875,-0.0008260256329346571
19,2020-01-30,327.67999267578125,0.003245354156022895
20,2020-01-31,321.7300109863281,-0.018157903510881312
21,2020-02-03,324.1199951171875,0.0074285396116215985
22,2020-02-04,329.05999755859375,0.015241276427948147
23,2020-02-05,332.8599853515625,0.011548008938072396
24,2020-02-06,333.9800109863281,0.0033648551464744436
25,2020-02-07,332.20001220703125,-0.005329656628371482
26,2020-02-10,334.67999267578125,0.007465323231850007
27,2020-02-11,335.260009765625,0.001733049786473595
28,2020-02-12,337.4200134277344,0.006442771577855
29,2020-02-13,337.05999755859375,-0.0010669665544831286
30,2020-02-14,337.6000061035156,0.0016021140118473998
31,2020-02-18,336.7300109863281,-0.0025769997081124263
32,2020-02-19,338.3399963378906,0.00478123511131856
33,2020-02-20,336.95001220703125,-0.004108246574168639
34,2020-02-21,333.4800109863281,-0.010298267087080704
35,2020-02-24,322.4200134277344,-0.03316539880720826
36,2020-02-25,312.6499938964844,-0.030302149756096908
37,2020-02-26,311.5,-0.0036782149973914047
38,2020-02-27,297.510009765625,-0.044911686145666097
39,2020-02-28,296.260009765625,-0.004201539306138757
40,2020-03-02,309.0899963378906,0.043306508301324875
41,2020-03-03,300.239990234375,-0.02863245724019159
42,2020-03-04,312.8599853515625,0.04203302533861675
43,2020-03-05,302.4599914550781,-0.033241687602835635
44,2020-03-06,297.4599914550781,-0.016531112018967953
45,2020-03-09,274.2300109863281,-0.07809447030209493
46,2020-03-10,288.4200134277344,0.05174489250964487
47,2020-03-11,274.3599853515625,-0.04874844817138435
48,2020-03-12,248.11000061035156,-0.09567716191402487
49,2020-03-13,269.32000732421875,0.08548630309818428
50,2020-03-16,239.85000610351562,-0.10942373540494488
51,2020-03-17,252.8000030517578,0.05399206428476466
52,2020-03-18,240.0,-0.05063292285300003
53,2020-03-19,240.50999450683594,0.002124977111816362
54,2020-03-20,228.8000030517578,-0.0486881698163496
55,2020-03-23,222.9499969482422,-0.025568208153355143
56,2020-03-24,243.14999389648438,0.09060326182884682
57,2020-03-25,246.7899932861328,0.014970180880194084
58,2020-03-26,261.20001220703125,0.05838980231338309
59,2020-03-27,253.4199981689453,-0.029785657253030173
60,2020-03-30,261.6499938964844,0.03247571536186511
61,2020-03-31,257.75,-0.01490538500844496
62,2020-04-01,246.14999389648438,-0.045004873340506735
63,2020-04-02,251.8300018310547,0.023075393359379692
64,2020-04-03,248.19000244140625,-0.014454192761712337
65,2020-04-06,264.8599853515625,0.06716621437679282
66,2020-04-07,265.1300048828125,0.0010194802770664424
67,2020-04-08,274.0299987792969,0.03356841448563386
68,2020-04-09,278.20001220703125,0.015217361041894195
69,2020-04-13,275.6600036621094,-0.009130152528647795
70,2020-04-14,283.7900085449219,0.029492870836560936
71,2020-04-15,277.760009765625,-0.021248101052656954
72,2020-04-16,279.1000061035156,0.004824295401707923
73,2020-04-17,286.6400146484375,0.027015436689475925
74,2020-04-20,281.5899963378906,-0.017617980925449972
75,2020-04-21,273.0400085449219,-0.030363251195576146
76,2020-04-22,279.1000061035156,0.022194540612888725
77,2020-04-23,279.0799865722656,-7.172888144824086e-05
78,2020-04-24,282.9700012207031,0.013938708741589423
79,2020-04-27,287.04998779296875,0.014418442077481775
80,2020-04-28,285.7300109863281,-0.004598421399664487
81,2020-04-29,293.2099914550781,0.026178490817010847
82,2020-04-30,290.4800109863281,-0.009310666581320293
83,2020-05-01,282.7900085449219,-0.026473430702838252
84,2020-05-04,283.57000732421875,0.0027582260890697263
85,2020-05-05,286.19000244140625,0.00923932379841541
86,2020-05-06,284.25,-0.006778721915009722
87,2020-05-07,287.67999267578125,0.01206681680134114
88,2020-05-08,292.44000244140625,0.0165461967700673
89,2020-05-11,292.5,0.00020516194122843778
90,2020-05-12,286.6700134277344,-0.01993157802483969
91,2020-05-13,281.6000061035156,-0.01768586558320595
92,2020-05-14,284.9700012207031,0.011967311946537107
93,2020-05-15,286.2799987792969,0.004596966533256808
94,2020-05-18,295.0,0.030459694208066823
95,2020-05-19,291.9700012207031,-0.010271182302701298
96,2020-05-20,296.92999267578125,0.016988017379665044
97,2020-05-21,294.8800048828125,-0.006903943163488857
98,2020-05-22,295.44000244140625,0.0018990692801170717
99,2020-05-26,299.0799865722656,0.012320552737543622
100,2020-05-27,303.5299987792969,0.014879003633885723
101,2020-05-28,302.9700012207031,-0.0018449496288533984
102,2020-05-29,304.32000732421875,0.004455906849114788
103,2020-06-01,305.54998779296875,0.004041733830006056
104,2020-06-02,308.0799865722656,0.008280146883890893
105,2020-06-03,312.17999267578125,0.01330825201965502
106,2020-06-04,311.3599853515625,-0.002626713253435109
107,2020-06-05,319.3399963378906,0.025629532893630236
108,2020-06-08,323.20001220703125,0.012087480157219055
109,2020-06-09,320.7900085449219,-0.007456694217466864
110,2020-06-10,319.0,-0.0055800009265912776
111,2020-06-11,300.6099853515625,-0.057648948741183426
112,2020-06-12,304.2099914550781,0.011975670399988259
113,2020-06-15,307.04998779296875,0.009335644514194108
114,2020-06-16,312.9599914550781,0.019247692222981838
115,2020-06-17,311.6600036621094,-0.004153846588902832
116,2020-06-18,311.7799987792969,0.00038501930237289095
117,2020-06-19,308.6400146484375,-0.010071153195051807
118,2020-06-22,310.6199951171875,0.006415177471415401
119,2020-06-23,312.04998779296875,0.00460367232715253
120,2020-06-24,304.0899963378906,-0.025508706189596886
121,2020-06-25,307.3500061035156,0.010720542618582574
122,2020-06-26,300.04998779296875,-0.023751482562483606
123,2020-06-29,304.4599914550781,0.014697563211208076
124,2020-06-30,308.3599853515625,0.012809544787298677
125,2020-07-01,310.5199890136719,0.007004811793744015
126,2020-07-02,312.2300109863281,0.005506962621272482
127,2020-07-06,317.04998779296875,0.01543726303379489
128,2020-07-07,313.7799987792969,-0.010313796371464123
129,2020-07-08,316.17999267578125,0.007648651621585456
130,2020-07-09,314.3800048828125,-0.005692921230517234
131,2020-07-10,317.5899963378906,0.01021054585285941
132,2020-07-13,314.8399963378906,-0.008658962913536516
133,2020-07-14,318.9200134277344,0.012959017714715637
134,2020-07-15,321.8500061035156,0.009187233639839087
135,2020-07-16,320.7900085449219,-0.0032934520381920906
136,2020-07-17,321.7200012207031,0.0028990699554503063
137,2020-07-20,324.32000732421875,0.008081580547216305
138,2020-07-21,325.010009765625,0.0021275358467678362
139,2020-07-22,326.8599853515625,0.005692057260856531
140,2020-07-23,322.9599914550781,-0.011931695745166393
141,2020-07-24,320.8800048828125,-0.006440384652273368
142,2020-07-27,323.2200012207031,0.0072924342504456785
143,2020-07-28,321.1700134277344,-0.006342391514221224
144,2020-07-29,325.1199951171875,0.012298725050001957
145,2020-07-30,323.9599914550781,-0.0035679247032814887
146,2020-07-31,326.5199890136719,0.007902202821698623
147,2020-08-03,328.7900085449219,0.006952160993595191
148,2020-08-04,330.05999755859375,0.003862614375942597
149,2020-08-05,332.1099853515625,0.0062109550025213345
150,2020-08-06,334.3299865722656,0.006684536203731106
151,2020-08-07,334.57000732421875,0.0007179157167860328
152,2020-08-10,335.57000732421875,0.0029889110742402636
153,2020-08-11,332.79998779296875,-0.008254669579494611
154,2020-08-12,337.44000244140625,0.013942352219447729
155,2020-08-13,336.8299865722656,-0.001807775796370037
156,2020-08-14,336.8399963378906,2.9717560858788516e-05
157,2020-08-17,337.9100036621094,0.0031766041320859806
158,2020-08-18,338.6400146484375,0.002160371040858866
159,2020-08-19,337.2300109863281,-0.0041637243123001655
160,2020-08-20,338.2799987792969,0.0031135656933312106
161,2020-08-21,339.4800109863281,0.0035473933172565086
162,2020-08-24,342.9200134277344,0.010133151673383134
163,2020-08-25,344.1199951171875,0.0034993049179556923
164,2020-08-26,347.57000732421875,0.010025608090155735
165,2020-08-27,348.3299865722656,0.002186550139632537
166,2020-08-28,350.5799865722656,0.006459392204906322
167,2020-08-31,349.30999755859375,-0.0036225371165335973
168,2020-09-01,352.6000061035156,0.009418592562241201
169,2020-09-02,357.70001220703125,0.01446399890877581
170,2020-09-03,345.3900146484375,-0.03441430567094561
171,2020-09-04,342.57000732421875,-0.00816470426074467
172,2020-09-08,333.2099914550781,-0.027322928654060497
173,2020-09-09,339.7900085449219,0.019747358298320528
174,2020-09-10,333.8900146484375,-0.017363647394312287
175,2020-09-11,334.05999755859375,0.0005090985135784987
176,2020-09-14,338.4599914550781,0.013171268420765214
177,2020-09-15,340.1700134277344,0.0050523607393142544
178,2020-09-16,338.82000732421875,-0.003968621719216969
179,2020-09-17,335.8399963378906,-0.008795262741012055
180,2020-09-18,330.6499938964844,-0.015453794955930578
181,2020-09-21,326.9700012207031,-0.011129571279935746
182,2020-09-22,330.29998779296875,0.010184379483847206
183,2020-09-23,322.6400146484375,-0.023190958000678163
184,2020-09-24,323.5,0.002665464023424269
185,2020-09-25,328.7300109863281,0.016166958226671246
186,2020-09-28,334.19000244140625,0.016609348926481804
187,2020-09-29,332.3699951171875,-0.005446025646855923
188,2020-09-30,334.8900146484375,0.007581970599847665
189,2020-10-01,337.0400085449219,0.006420000007290261
190,2020-10-02,333.8399963378906,-0.009494458004693396
191,2020-10-05,339.760009765625,0.017733086187020408
192,2020-10-06,334.92999267578125,-0.014215967009112207
193,2020-10-07,340.760009765625,0.017406673685050666
194,2020-10-08,343.7799987792969,0.008862510057295214
195,2020-10-09,346.8500061035156,0.00893015107080064
196,2020-10-12,352.42999267578125,0.016087606959996226
197,2020-10-13,350.1300048828125,-0.006526084160733192
198,2020-10-14,347.92999267578125,-0.006283415235342593
199,2020-10-15,347.5,-0.0012358597557926565
200,2020-10-16,347.2900085449219,-0.0006042919570593552
201,2020-10-19,342.010009765625,-0.015203428401004304
202,2020-10-20,343.3800048828125,0.004005716435394158
203,2020-10-21,342.7300109863281,-0.0018929287880528056
204,2020-10-22,344.6099853515625,0.005485292518808249
205,2020-10-23,345.7799987792969,0.003395181444149742
206,2020-10-26,339.3900146484375,-0.018479912526513598
207,2020-10-27,338.2200012207031,-0.0034474008581141247
208,2020-10-28,326.6600036621094,-0.03417892944495127
209,2020-10-29,329.9800109863281,0.010163495031527914
210,2020-10-30,326.5400085449219,-0.010424881286366094
211,2020-11-02,330.20001220703125,0.011208438679286337
212,2020-11-03,336.0299987792969,0.017655924762989716
213,2020-11-04,343.5400085449219,0.022349224155303826
214,2020-11-05,350.239990234375,0.019502769758408034
215,2020-11-06,350.1600036621094,-0.00022837646898088426
216,2020-11-09,354.55999755859375,0.012565666696560118
217,2020-11-10,354.0400085449219,-0.0014665755224853028
218,2020-11-11,356.6700134277344,0.007428552760524454
219,2020-11-12,353.2099914550781,-0.009700905157134287
220,2020-11-13,358.1000061035156,0.01384449694724843
221,2020-11-16,362.57000732421875,0.0124825499707224
222,2020-11-17,360.6199951171875,-0.005378305341422029
223,2020-11-18,356.2799987792969,-0.012034818913688627
224,2020-11-19,357.7799987792969,0.004210171789433614
225,2020-11-20,355.3299865722656,-0.006847817696322922
226,2020-11-23,357.4599914550781,0.00599444168323604
227,2020-11-24,363.2200012207031,0.016113718747035932
228,2020-11-25,362.6600036621094,-0.0015417585945479706
229,2020-11-27,363.6700134277344,0.0027850045646777843
230,2020-11-30,362.05999755859375,-0.004427133966767305
231,2020-12-01,366.0199890136719,0.010937390161245952
232,2020-12-02,366.7900085449219,0.002103763604072606
233,2020-12-03,366.69000244140625,-0.00027265220203887
234,2020-12-04,369.8500061035156,0.008617643352887283
235,2020-12-07,369.0899963378906,-0.0020549134867724472
236,2020-12-08,370.1700134277344,0.00292616191324524
237,2020-12-09,366.8500061035156,-0.008968871609766116
238,2020-12-10,366.7300109863281,-0.0003270958571379712
239,2020-12-11,366.29998779296875,-0.0011725879542904272
240,2020-12-14,364.6600036621094,-0.004477161303609645
241,2020-12-15,369.5899963378906,0.01351942254777505
242,2020-12-16,370.1700134277344,0.0015693527844120592
243,2020-12-17,372.239990234375,0.00559196242686677
244,2020-12-18,369.17999267578125,-0.008220496558328017
245,2020-12-21,367.8599853515625,-0.003575511540187981
246,2020-12-22,367.239990234375,-0.0016854105960858456
247,2020-12-23,367.57000732421875,0.0008986414840963519
248,2020-12-24,369.0,0.003890395427502691
249,2020-12-28,372.1700134277344,0.008590822297383172
250,2020-12-29,371.4599914550781,-0.0019077893087540154
251,2020-12-30,371.989990234375,0.0014267990940848296
252,2020-12-31,373.8800048828125,0.005080821253407031
253,2021-01-04,368.7900085449219,-0.013613983822124975
254,2021-01-05,371.3299865722656,0.006887328746690624
255,2021-01-06,373.54998779296875,0.005978513184986323
256,2021-01-07,379.1000061035156,0.014857498305214323
257,2021-01-08,381.260009765625,0.005697714659280706
258,2021-01-11,378.69000244140625,-0.006740825836411779
259,2021-01-12,378.7699890136719,0.00021121912844268564
260,2021-01-13,379.7900085449219,0.0026929787492038226
261,2021-01-14,378.4599914550781,-0.003501980199372312
262,2021-01-15,375.70001220703125,-0.007292657904037547
263,2021-01-19,378.6499938964844,0.007851960589843054
264,2021-01-20,383.8900146484375,0.013838692292137411
265,2021-01-21,384.239990234375,0.0009116558716901757
266,2021-01-22,382.8800048828125,-0.0035394164744094736
267,2021-01-25,384.3900146484375,0.003943819855746211
268,2021-01-26,383.7900085449219,-0.001560930514972858
269,2021-01-27,374.4100036621094,-0.024440461382450485
270,2021-01-28,377.6300048828125,0.008600200820512827
271,2021-01-29,370.07000732421875,-0.02001958917681823
272,2021-02-01,376.2300109863281,0.01664550906637663
273,2021-02-02,381.54998779296875,0.014140224467191542
274,2021-02-03,381.8500061035156,0.0007863145594166898
275,2021-02-04,386.19000244140625,0.011365709751263164
276,2021-02-05,387.7099914550781,0.003935858007879212
277,2021-02-08,390.510009765625,0.0072219400383219945
278,2021-02-09,390.25,-0.0006658210010571652
279,2021-02-10,390.0799865722656,-0.00043565260149747154
280,2021-02-11,390.7099914550781,0.0016150658954552366
281,2021-02-12,392.6400146484375,0.004939784585931806
282,2021-02-16,392.29998779296875,-0.0008660015352057737
283,2021-02-17,392.3900146484375,0.00022948472666350916
284,2021-02-18,390.7200012207031,-0.004256003887434856
285,2021-02-19,390.0299987792969,-0.0017659767589335296
286,2021-02-22,387.0299987792969,-0.007691716045917785
287,2021-02-23,387.5,0.0012143793044092632
288,2021-02-24,391.7699890136719,0.011019326486895187
289,2021-02-25,382.3299865722656,-0.024095777385022776
290,2021-02-26,380.3599853515625,-0.005152620223082494
291,2021-03-01,389.5799865722656,0.02424019764376939
292,2021-03-02,386.5400085449219,-0.0078032191902133174
293,2021-03-03,381.4200134277344,-0.013245705500087857
294,2021-03-04,376.70001220703125,-0.012374812685589154
295,2021-03-05,383.6300048828125,0.018396582031360742
296,2021-03-08,381.7200012207031,-0.004978765054346579
297,2021-03-09,387.1700134277344,0.014277512809395931
298,2021-03-10,389.5799865722656,0.006224586256551756
299,2021-03-11,393.5299987792969,0.010139155868312377
300,2021-03-12,394.05999755859375,0.0013467811372471772
301,2021-03-15,396.4100036621094,0.005963574374651337
302,2021-03-16,395.9100036621094,-0.001261320338490246
303,2021-03-17,397.260009765625,0.0034098812634899556
304,2021-03-18,391.4800109863281,-0.014549661776192768
305,2021-03-19,389.4800109863281,-0.005108817676184874
306,2021-03-22,392.5899963378906,0.00798496781307656
307,2021-03-23,389.5,-0.00787079743934982
308,2021-03-24,387.5199890136719,-0.005083468514321288
309,2021-03-25,389.70001220703125,0.005625576112623376
310,2021-03-26,395.9800109863281,0.016114956588609397
311,2021-03-29,395.7799987792969,-0.0005051068273195236
312,2021-03-30,394.7300109863281,-0.002652958199523048
313,2021-03-31,396.3299865722656,0.0040533416294838975
314,2021-04-01,400.6099853515625,0.010799078859294209
315,2021-04-05,406.3599853515625,0.01435311202978129
316,2021-04-06,406.1199951171875,-0.0005905853012750928
317,2021-04-07,406.5899963378906,0.0011572964304984446
318,2021-04-08,408.5199890136719,0.004746778556197873
319,2021-04-09,411.489990234375,0.007270149076117116
320,2021-04-12,411.6400146484375,0.0003645882466716266
321,2021-04-13,412.8599853515625,0.002963683460576405
322,2021-04-14,411.45001220703125,-0.003415136352656223
323,2021-04-15,415.8699951171875,0.01074245419619091
324,2021-04-16,417.260009765625,0.0033424259137662116
325,2021-04-19,415.2099914550781,-0.004913047650308866
326,2021-04-20,412.1700134277344,-0.007321543531961572
327,2021-04-21,416.07000732421875,0.009462100030156906
328,2021-04-22,412.2699890136719,-0.009133122416069117
329,2021-04-23,416.739990234375,0.010842412350696051
330,2021-04-26,417.6099853515625,0.002087620908898691
331,2021-04-27,417.5199890136719,-0.00021550331899955477
332,2021-04-28,417.3999938964844,-0.00028739969425406464
333,2021-04-29,420.05999755859375,0.006372792767143753
334,2021-04-30,417.29998779296875,-0.006570513216365037
335,2021-05-03,418.20001220703125,0.0021567803508037997
336,2021-05-04,415.6199951171875,-0.006169337672248809
337,2021-05-05,415.75,0.00031279746965928723
338,2021-05-06,419.07000732421875,0.007985585867032574
339,2021-05-07,422.1199951171875,0.007277991122397465
340,2021-05-10,417.94000244140625,-0.009902380186043613
341,2021-05-11,414.2099914550781,-0.008924752271950998
342,2021-05-12,405.4100036621094,-0.021245233032779476
343,2021-05-13,410.2799987792969,0.01201251837200945
344,2021-05-14,416.5799865722656,0.015355337359152399
345,2021-05-17,415.5199890136719,-0.002544523483510863
346,2021-05-18,411.94000244140625,-0.00861567834742083
347,2021-05-19,410.8599853515625,-0.0026217825009537954
348,2021-05-20,415.2799987792969,0.010757955472233016
349,2021-05-21,414.94000244140625,-0.0008187158998508304
350,2021-05-24,419.1700134277344,0.010194271368004548
351,2021-05-25,418.239990234375,-0.00221872548981783
352,2021-05-26,419.07000732421875,0.0019845474111135353
353,2021-05-27,419.2900085449219,0.000524974865435679
354,2021-05-28,420.0400085449219,0.001788738068438045
355,2021-06-01,419.6700134277344,-0.0008808568461590172
356,2021-06-02,420.3299865722656,0.0015726001939970757
357,2021-06-03,418.7699890136719,-0.0037113639483952188
358,2021-06-04,422.6000061035156,0.00914587289042501
359,2021-06-07,422.19000244140625,-0.0009701932233501243
360,2021-06-08,422.2799987792969,0.00021316548797978285
361,2021-06-09,421.6499938964844,-0.0014919126755557066
362,2021-06-10,423.6099853515625,0.004648384877148359
363,2021-06-11,424.30999755859375,0.0016524922245406692
364,2021-06-14,425.260009765625,0.002238957866883773
365,2021-06-15,424.4800109863281,-0.0018341691233246804
366,2021-06-16,422.1099853515625,-0.005583362168830042
367,2021-06-17,421.9700012207031,-0.00033162951770204785
368,2021-06-18,414.9200134277344,-0.01670731988666041
369,2021-06-21,420.8599853515625,0.0143159445955785
370,2021-06-22,423.1099853515625,0.0053461960706966405
371,2021-06-23,422.6000061035156,-0.001205311303686507
372,2021-06-24,425.1000061035156,0.005915759498090534
373,2021-06-25,426.6099853515625,0.0035520565193292164
374,2021-06-28,427.4700012207031,0.0020159300032134286
375,2021-06-29,427.70001220703125,0.0005380751530430494
376,2021-06-30,428.05999755859375,0.0008416772066590639
377,2021-07-01,430.42999267578125,0.00553659564244402
378,2021-07-02,433.7200012207031,0.007643539253548326
379,2021-07-06,432.92999267578125,-0.00182147132412247
380,2021-07-07,434.4599914550781,0.003534055863952723
381,2021-07-08,430.9200134277344,-0.008147995435639044
382,2021-07-09,435.5199890136719,0.010674778247933281
383,2021-07-12,437.0799865722656,0.003581919539736189
384,2021-07-13,435.5899963378906,-0.0034089646750015135
385,2021-07-14,436.239990234375,0.0014922149313552069
386,2021-07-15,434.75,-0.0034155287633637066
387,2021-07-16,431.3399963378906,-0.007843596692603483
388,2021-07-19,424.9700012207031,-0.014767921294730924
389,2021-07-20,431.05999755859375,0.014330414665499891
390,2021-07-21,434.54998779296875,0.008096298088761111
391,2021-07-22,435.4599914550781,0.00209412884057647
392,2021-07-23,439.94000244140625,0.010287996771777497
393,2021-07-26,441.0199890136719,0.002454849675574744
394,2021-07-27,439.010009765625,-0.00455756949371422
395,2021-07-28,438.8299865722656,-0.0004100662612578354
396,2021-07-29,440.6499938964844,0.00414740874577646
397,2021-07-30,438.510009765625,-0.004856426098946209
398,2021-08-02,437.5899963378906,-0.0020980443028566498
399,2021-08-03,441.1499938964844,0.008135463763766726
400,2021-08-04,438.9800109863281,-0.004918923133127029
401,2021-08-05,441.760009765625,0.006332859605726826
402,2021-08-06,442.489990234375,0.0016524367362660275
403,2021-08-09,442.1300048828125,-0.0008135446213638486
404,2021-08-10,442.67999267578125,0.001243950392180615
405,2021-08-11,443.7799987792969,0.002484878742467389
406,2021-08-12,445.1099853515625,0.0029969502364324274
407,2021-08-13,445.9200134277344,0.0018198380239258238
408,2021-08-16,446.9700012207031,0.002354655008411921
409,2021-08-17,444.0400085449219,-0.00655523338877162
410,2021-08-18,439.17999267578125,-0.01094499544098837
411,2021-08-19,439.8599853515625,0.0015483234371362897
412,2021-08-20,443.3599853515625,0.00795707751684338
413,2021-08-23,447.260009765625,0.008796518727259395
414,2021-08-24,447.9700012207031,0.0015874244054374653
415,2021-08-25,448.9100036621094,0.0020983602447592897
416,2021-08-26,446.260009765625,-0.005903174076911433
417,2021-08-27,450.25,0.008940954033659798
418,2021-08-30,452.2300109863281,0.004397581313332788
419,2021-08-31,451.55999755859375,-0.0014815766566952382
420,2021-09-01,451.79998779296875,0.0005314692082392103
421,2021-09-02,453.19000244140625,0.0030766150641741152
422,2021-09-03,453.0799865722656,-0.0002427588175996087
423,2021-09-07,451.4599914550781,-0.003575516829695813
424,2021-09-08,450.9100036621094,-0.0012182425981892564
425,2021-09-09,448.9800109863281,-0.004280217028024724
426,2021-09-10,445.44000244140625,-0.007884557125706126
427,2021-09-13,446.5799865722656,0.0025592316015876637
428,2021-09-14,444.1700134277344,-0.005396509510041114
429,2021-09-15,447.8800048828125,0.008352638275707758
430,2021-09-16,447.1700134277344,-0.0015852269521696716
431,2021-09-17,441.3999938964844,-0.012903413372959749
432,2021-09-20,434.0400085449219,-0.016674185440266553
433,2021-09-21,433.6300048828125,-0.0009446218183523092
434,2021-09-22,437.8599853515625,0.00975481498309394
435,2021-09-23,443.17999267578125,0.012150019417616509
436,2021-09-24,443.9100036621094,0.0016472110618543923
437,2021-09-27,442.6400146484375,-0.002860915508086981
438,2021-09-28,433.7200012207031,-0.02015184604315312
439,2021-09-29,434.45001220703125,0.001683138855191224
440,2021-09-30,429.1400146484375,-0.01222234413487222
441,2021-10-01,434.239990234375,0.0118841762871158
442,2021-10-04,428.6400146484375,-0.01289603839322806
443,2021-10-05,433.1000061035156,0.010404981575824479
444,2021-10-06,434.8999938964844,0.004156055801436631
445,2021-10-07,438.6600036621094,0.008645688246479821
446,2021-10-08,437.8599853515625,-0.001823777649815339
447,2021-10-11,434.69000244140625,-0.007239718211772717
448,2021-10-12,433.6199951171875,-0.0024615411401438525
449,2021-10-13,435.17999267578125,0.00359761444619755
450,2021-10-14,442.5,0.01682064306130071
451,2021-10-15,445.8699951171875,0.007615808174435079
452,2021-10-18,447.19000244140625,0.0029605206420579844
453,2021-10-19,450.6400146484375,0.007714868821297793
454,2021-10-20,452.4100036621094,0.003927722696912994
455,2021-10-21,453.5899963378906,0.0026082373648450563
456,2021-10-22,453.1199951171875,-0.001036180745822679
457,2021-10-25,455.54998779296875,0.005362801690428132
458,2021-10-26,455.9599914550781,0.0009000190387353779
459,2021-10-27,453.94000244140625,-0.004430189164679965
460,2021-10-28,458.32000732421875,0.00964886297584644
461,2021-10-29,459.25,0.0020291339259019825
462,2021-11-01,460.0400085449219,0.0017202145779464662
463,2021-11-02,461.8999938964844,0.004043094767878008
464,2021-11-03,464.7200012207031,0.006105233516956243
465,2021-11-04,466.9100036621094,0.004712520303954415
466,2021-11-05,468.5299987792969,0.0034696089278050124
467,2021-11-08,468.92999267578125,0.0008537209944432522
468,2021-11-09,467.3800048828125,-0.003305371414023428
469,2021-11-10,463.6199951171875,-0.008044866546158214
470,2021-11-11,463.7699890136719,0.0003235276693500655
471,2021-11-12,467.2699890136719,0.007546844519723317
472,2021-11-15,467.42999267578125,0.00034242229518555156
473,2021-11-16,469.2799987792969,0.003957824984497371
474,2021-11-17,468.1400146484375,-0.002429219514628267
475,2021-11-18,469.7300109863281,0.0033964119454403807
476,2021-11-19,468.8900146484375,-0.0017882535035962377
477,2021-11-22,467.57000732421875,-0.0028151747381706116
478,2021-11-23,468.19000244140625,0.0013259941986774049
479,2021-11-24,469.44000244140625,0.00266985624101701
480,2021-11-26,458.9700012207031,-0.022303172218498646
481,2021-11-29,464.6000061035156,0.012266607551340236
482,2021-11-30,455.55999755859375,-0.019457616070086114
483,2021-12-01,450.5,-0.011107203410551714
484,2021-12-02,457.3999938964844,0.015316301657013032
485,2021-12-03,453.4200134277344,-0.008701312903057756
486,2021-12-06,458.7900085449219,0.01184331295081531
487,2021-12-07,468.2799987792969,0.020684823247291373
488,2021-12-08,469.5199890136719,0.0026479675356780863
489,2021-12-09,466.3500061035156,-0.006751539837133391
490,2021-12-10,470.739990234375,0.009413496458462456
491,2021-12-13,466.57000732421875,-0.008858357047762389
492,2021-12-14,463.3599853515625,-0.006880043556733884
493,2021-12-15,470.6000061035156,0.015625045279773042
494,2021-12-16,466.45001220703125,-0.00881851645274212
495,2021-12-17,459.8699951171875,-0.014106585738330457
496,2021-12-20,454.9800109863281,-0.010633405490204417
497,2021-12-21,463.05999755859375,0.017758992432985066
498,2021-12-22,467.69000244140625,0.009998714868965974
499,2021-12-23,470.6000061035156,0.006222077972414919
500,2021-12-27,477.260009765625,0.014152153794584565
501,2021-12-28,476.8699951171875,-0.0008171953242616103
502,2021-12-29,477.4800109863281,0.0012792079086265673
503,2021-12-30,476.1600036621094,-0.0027645289726202504
504,2021-12-31,474.9599914550781,-0.0025201869073463445
